State,Age Group,Gender,Race,Poverty Rate,Year
Missouri,19-64,Female,Hispanic,0.003024,2015
Missouri,19-64,Female,Asian,0.00144,2015
Missouri,19-64,Female,AmericanIndian,0.002304,2015
Missouri,19-64,Female,OtherPacific_Islander,0.002304,2015
Missouri,19-64,Female,TwoOrMore_Races,0.001728,2015
Missouri,65+,Male,NonHispanic_White,0.0012,2015
Missouri,65+,Male,AfricanAmerican,0.00288,2015
Missouri,65+,Male,Hispanic,0.00252,2015
Missouri,65+,Male,Asian,0.0012,2015
Missouri,65+,Male,AmericanIndian,0.00192,2015
Missouri,65+,Male,OtherPacific_Islander,0.00192,2015
Missouri,65+,Male,TwoOrMore_Races,0.00144,2015
Missouri,65+,Female,NonHispanic_White,0.00144,2015
Missouri,65+,Female,AfricanAmerican,0.003456,2015
Missouri,65+,Female,Hispanic,0.003024,2015
Missouri,65+,Female,Asian,0.00144,2015
Missouri,65+,Female,AmericanIndian,0.002304,2015
Missouri,65+,Female,OtherPacific_Islander,0.002304,2015
Missouri,65+,Female,TwoOrMore_Races,0.001728,2015
Montana,0-18,Male,NonHispanic_White,0.00121,2015
Montana,0-18,Male,AfricanAmerican,0,2015
Montana,0-18,Male,Hispanic,0.001331,2015
Montana,0-18,Male,Asian,0,2015
Montana,0-18,Male,AmericanIndian,0.003872,2015
Montana,0-18,Male,OtherPacific_Islander,0.002541,2015
Montana,0-18,Male,TwoOrMore_Races,0.001331,2015
Montana,0-18,Female,NonHispanic_White,0.00132,2015
Montana,0-18,Female,AfricanAmerican,0,2015
Montana,0-18,Female,Hispanic,0.001452,2015
Montana,0-18,Female,Asian,0,2015
Montana,0-18,Female,AmericanIndian,0.004224,2015
Montana,0-18,Female,OtherPacific_Islander,0.002772,2015
Montana,0-18,Female,TwoOrMore_Races,0.001452,2015
Montana,19-64,Male,NonHispanic_White,0.00121,2015
Montana,19-64,Male,AfricanAmerican,0,2015
Montana,19-64,Male,Hispanic,0.001331,2015
Montana,19-64,Male,Asian,0,2015
Montana,19-64,Male,AmericanIndian,0.003872,2015
Montana,19-64,Male,OtherPacific_Islander,0.002541,2015
Montana,19-64,Male,TwoOrMore_Races,0.001331,2015
Montana,19-64,Female,NonHispanic_White,0.00132,2015
Montana,19-64,Female,AfricanAmerican,0,2015
Montana,19-64,Female,Hispanic,0.001452,2015
Montana,19-64,Female,Asian,0,2015
Montana,19-64,Female,AmericanIndian,0.004224,2015
Montana,19-64,Female,OtherPacific_Islander,0.002772,2015
Montana,19-64,Female,TwoOrMore_Races,0.001452,2015
Montana,65+,Male,NonHispanic_White,0.00121,2015
Montana,65+,Male,AfricanAmerican,0,2015
Montana,65+,Male,Hispanic,0.001331,2015
Montana,65+,Male,Asian,0,2015
Montana,65+,Male,AmericanIndian,0.003872,2015
Montana,65+,Male,OtherPacific_Islander,0.002541,2015
Montana,65+,Male,TwoOrMore_Races,0.001331,2015
Montana,65+,Female,NonHispanic_White,0.00132,2015
Montana,65+,Female,AfricanAmerican,0,2015
Montana,65+,Female,Hispanic,0.001452,2015
Montana,65+,Female,Asian,0,2015
Montana,65+,Female,AmericanIndian,0.004224,2015
Montana,65+,Female,OtherPacific_Islander,0.002772,2015
Montana,65+,Female,TwoOrMore_Races,0.001452,2015
Nebraska,0-18,Male,NonHispanic_White,0.00056,2015
Nebraska,0-18,Male,AfricanAmerican,0.00232,2015
Nebraska,0-18,Male,Hispanic,0.00136,2015
Nebraska,0-18,Male,Asian,0,2015
Nebraska,0-18,Male,AmericanIndian,0.0024,2015
Nebraska,0-18,Male,OtherPacific_Islander,0.00224,2015
Nebraska,0-18,Male,TwoOrMore_Races,0.0008,2015
Nebraska,0-18,Female,NonHispanic_White,0.0007,2015
Nebraska,0-18,Female,AfricanAmerican,0.0029,2015
Nebraska,0-18,Female,Hispanic,0.0017,2015
Nebraska,0-18,Female,Asian,0,2015
Nebraska,0-18,Female,AmericanIndian,0.003,2015
Nebraska,0-18,Female,OtherPacific_Islander,0.0028,2015
Nebraska,0-18,Female,TwoOrMore_Races,0.001,2015
Nebraska,19-64,Male,NonHispanic_White,0.00056,2015
Nebraska,19-64,Male,AfricanAmerican,0.00232,2015
Nebraska,19-64,Male,Hispanic,0.00136,2015
Nebraska,19-64,Male,Asian,0,2015
Nebraska,19-64,Male,AmericanIndian,0.0024,2015
Nebraska,19-64,Male,OtherPacific_Islander,0.00224,2015
Nebraska,19-64,Male,TwoOrMore_Races,0.0008,2015
Nebraska,19-64,Female,NonHispanic_White,0.0007,2015
Nebraska,19-64,Female,AfricanAmerican,0.0029,2015
Nebraska,19-64,Female,Hispanic,0.0017,2015
Nebraska,19-64,Female,Asian,0,2015
Nebraska,19-64,Female,AmericanIndian,0.003,2015
Nebraska,19-64,Female,OtherPacific_Islander,0.0028,2015
Nebraska,19-64,Female,TwoOrMore_Races,0.001,2015
Nebraska,65+,Male,NonHispanic_White,0.00056,2015
Nebraska,65+,Male,AfricanAmerican,0.00232,2015
Nebraska,65+,Male,Hispanic,0.00136,2015
Nebraska,65+,Male,Asian,0,2015
Nebraska,65+,Male,AmericanIndian,0.0024,2015
Nebraska,65+,Male,OtherPacific_Islander,0.00224,2015
Nebraska,65+,Male,TwoOrMore_Races,0.0008,2015
Nebraska,65+,Female,NonHispanic_White,0.0007,2015
Nebraska,65+,Female,AfricanAmerican,0.0029,2015
Nebraska,65+,Female,Hispanic,0.0017,2015
Nebraska,65+,Female,Asian,0,2015
Nebraska,65+,Female,AmericanIndian,0.003,2015
Nebraska,65+,Female,OtherPacific_Islander,0.0028,2015
Nebraska,65+,Female,TwoOrMore_Races,0.001,2015
Nevada,0-18,Male,NonHispanic_White,0.000864,2015
Nevada,0-18,Male,AfricanAmerican,0.002376,2015
Nevada,0-18,Male,Hispanic,0.001728,2015
Nevada,0-18,Male,Asian,0.000756,2015
Nevada,0-18,Male,AmericanIndian,0.002052,2015
Nevada,0-18,Male,OtherPacific_Islander,0.00162,2015
Nevada,0-18,Male,TwoOrMore_Races,0.001296,2015
Nevada,0-18,Female,NonHispanic_White,0.001056,2015
Nevada,0-18,Female,AfricanAmerican,0.002904,2015
Nevada,0-18,Female,Hispanic,0.002112,2015
Nevada,0-18,Female,Asian,0.000924,2015
Nevada,0-18,Female,AmericanIndian,0.002508,2015
Nevada,0-18,Female,OtherPacific_Islander,0.00198,2015
Nevada,0-18,Female,TwoOrMore_Races,0.001584,2015
Nevada,19-64,Male,NonHispanic_White,0.000864,2015
Nevada,19-64,Male,AfricanAmerican,0.002376,2015
Nevada,19-64,Male,Hispanic,0.001728,2015
Nevada,19-64,Male,Asian,0.000756,2015
Nevada,19-64,Male,AmericanIndian,0.002052,2015
Nevada,19-64,Male,OtherPacific_Islander,0.00162,2015
Nevada,19-64,Male,TwoOrMore_Races,0.001296,2015
Nevada,19-64,Female,NonHispanic_White,0.001056,2015
Nevada,19-64,Female,AfricanAmerican,0.002904,2015
Nevada,19-64,Female,Hispanic,0.002112,2015
Nevada,19-64,Female,Asian,0.000924,2015
Nevada,19-64,Female,AmericanIndian,0.002508,2015
Nevada,19-64,Female,OtherPacific_Islander,0.00198,2015
Nevada,19-64,Female,TwoOrMore_Races,0.001584,2015
Nevada,65+,Male,NonHispanic_White,0.000864,2015
Nevada,65+,Male,AfricanAmerican,0.002376,2015
Nevada,65+,Male,Hispanic,0.001728,2015
Nevada,65+,Male,Asian,0.000756,2015
Nevada,65+,Male,AmericanIndian,0.002052,2015
Nevada,65+,Male,OtherPacific_Islander,0.00162,2015
Nevada,65+,Male,TwoOrMore_Races,0.001296,2015
Nevada,65+,Female,NonHispanic_White,0.001056,2015
Nevada,65+,Female,AfricanAmerican,0.002904,2015
Nevada,65+,Female,Hispanic,0.002112,2015
Nevada,65+,Female,Asian,0.000924,2015
Nevada,65+,Female,AmericanIndian,0.002508,2015
Nevada,65+,Female,OtherPacific_Islander,0.00198,2015
Nevada,65+,Female,TwoOrMore_Races,0.001584,2015
New Hampshire,0-18,Male,NonHispanic_White,0.00012,2015
New Hampshire,0-18,Male,AfricanAmerican,0.000528,2015
New Hampshire,0-18,Male,Hispanic,0.00036,2015
New Hampshire,0-18,Male,Asian,0,2015
New Hampshire,0-18,Male,AmericanIndian,0,2015
New Hampshire,0-18,Male,OtherPacific_Islander,0.000288,2015
New Hampshire,0-18,Male,TwoOrMore_Races,0.000144,2015
New Hampshire,0-18,Female,NonHispanic_White,0.00018,2015
New Hampshire,0-18,Female,AfricanAmerican,0.000792,2015
New Hampshire,0-18,Female,Hispanic,0.00054,2015
New Hampshire,0-18,Female,Asian,0,2015
New Hampshire,0-18,Female,AmericanIndian,0,2015
New Hampshire,0-18,Female,OtherPacific_Islander,0.000432,2015
New Hampshire,0-18,Female,TwoOrMore_Races,0.000216,2015
New Hampshire,19-64,Male,NonHispanic_White,0.00012,2015
New Hampshire,19-64,Male,AfricanAmerican,0.000528,2015
New Hampshire,19-64,Male,Hispanic,0.00036,2015
New Hampshire,19-64,Male,Asian,0,2015
New Hampshire,19-64,Male,AmericanIndian,0,2015
New Hampshire,19-64,Male,OtherPacific_Islander,0.000288,2015
New Hampshire,19-64,Male,TwoOrMore_Races,0.000144,2015
New Hampshire,19-64,Female,NonHispanic_White,0.00018,2015
New Hampshire,19-64,Female,AfricanAmerican,0.000792,2015
New Hampshire,19-64,Female,Hispanic,0.00054,2015
New Hampshire,19-64,Female,Asian,0,2015
New Hampshire,19-64,Female,AmericanIndian,0,2015
New Hampshire,19-64,Female,OtherPacific_Islander,0.000432,2015
New Hampshire,19-64,Female,TwoOrMore_Races,0.000216,2015
New Hampshire,65+,Male,NonHispanic_White,0.00012,2015
New Hampshire,65+,Male,AfricanAmerican,0.000528,2015
New Hampshire,65+,Male,Hispanic,0.00036,2015
New Hampshire,65+,Male,Asian,0,2015
New Hampshire,65+,Male,AmericanIndian,0,2015
New Hampshire,65+,Male,OtherPacific_Islander,0.000288,2015
New Hampshire,65+,Male,TwoOrMore_Races,0.000144,2015
New Hampshire,65+,Female,NonHispanic_White,0.00018,2015
New Hampshire,65+,Female,AfricanAmerican,0.000792,2015
New Hampshire,65+,Female,Hispanic,0.00054,2015
New Hampshire,65+,Female,Asian,0,2015
New Hampshire,65+,Female,AmericanIndian,0,2015
New Hampshire,65+,Female,OtherPacific_Islander,0.000432,2015
New Hampshire,65+,Female,TwoOrMore_Races,0.000216,2015
New Jersey,0-18,Male,NonHispanic_White,0.00027,2015
New Jersey,0-18,Male,AfricanAmerican,0.000864,2015
New Jersey,0-18,Male,Hispanic,0.000864,2015
New Jersey,0-18,Male,Asian,0.000324,2015
New Jersey,0-18,Male,AmericanIndian,0,2015
New Jersey,0-18,Male,OtherPacific_Islander,0.000594,2015
New Jersey,0-18,Male,TwoOrMore_Races,0.000486,2015
New Jersey,0-18,Female,NonHispanic_White,0.00036,2015
New Jersey,0-18,Female,AfricanAmerican,0.001152,2015
New Jersey,0-18,Female,Hispanic,0.001152,2015
New Jersey,0-18,Female,Asian,0.000432,2015
New Jersey,0-18,Female,AmericanIndian,0,2015
New Jersey,0-18,Female,OtherPacific_Islander,0.000792,2015
New Jersey,0-18,Female,TwoOrMore_Races,0.000648,2015
New Jersey,19-64,Male,NonHispanic_White,0.00027,2015
New Jersey,19-64,Male,AfricanAmerican,0.000864,2015
New Jersey,19-64,Male,Hispanic,0.000864,2015
New Jersey,19-64,Male,Asian,0.000324,2015
New Jersey,19-64,Male,AmericanIndian,0,2015
New Jersey,19-64,Male,OtherPacific_Islander,0.000594,2015
New Jersey,19-64,Male,TwoOrMore_Races,0.000486,2015
New Jersey,19-64,Female,NonHispanic_White,0.00036,2015
New Jersey,19-64,Female,AfricanAmerican,0.001152,2015
New Jersey,19-64,Female,Hispanic,0.001152,2015
New Jersey,19-64,Female,Asian,0.000432,2015
New Jersey,19-64,Female,AmericanIndian,0,2015
New Jersey,19-64,Female,OtherPacific_Islander,0.000792,2015
New Jersey,19-64,Female,TwoOrMore_Races,0.000648,2015
New Jersey,65+,Male,NonHispanic_White,0.00027,2015
New Jersey,65+,Male,AfricanAmerican,0.000864,2015
New Jersey,65+,Male,Hispanic,0.000864,2015
New Jersey,65+,Male,Asian,0.000324,2015
New Jersey,65+,Male,AmericanIndian,0,2015
New Jersey,65+,Male,OtherPacific_Islander,0.000594,2015
New Jersey,65+,Male,TwoOrMore_Races,0.000486,2015
New Jersey,65+,Female,NonHispanic_White,0.00036,2015
New Jersey,65+,Female,AfricanAmerican,0.001152,2015
New Jersey,65+,Female,Hispanic,0.001152,2015
New Jersey,65+,Female,Asian,0.000432,2015
New Jersey,65+,Female,AmericanIndian,0,2015
New Jersey,65+,Female,OtherPacific_Islander,0.000792,2015
New Jersey,65+,Female,TwoOrMore_Races,0.000648,2015
New Mexico,0-18,Male,NonHispanic_White,0.0027,2015
New Mexico,0-18,Male,AfricanAmerican,0.00648,2015
New Mexico,0-18,Male,Hispanic,0.00621,2015
New Mexico,0-18,Male,Asian,0,2015
New Mexico,0-18,Male,AmericanIndian,0.00783,2015
New Mexico,0-18,Male,OtherPacific_Islander,0.00432,2015
New Mexico,0-18,Male,TwoOrMore_Races,0.00486,2015
New Mexico,0-18,Female,NonHispanic_White,0.00306,2015
New Mexico,0-18,Female,AfricanAmerican,0.007344,2015
New Mexico,0-18,Female,Hispanic,0.007038,2015
New Mexico,0-18,Female,Asian,0,2015
New Mexico,0-18,Female,AmericanIndian,0.008874,2015
New Mexico,0-18,Female,OtherPacific_Islander,0.004896,2015
New Mexico,0-18,Female,TwoOrMore_Races,0.005508,2015
New Mexico,19-64,Male,NonHispanic_White,0.0027,2015
New Mexico,19-64,Male,AfricanAmerican,0.00648,2015
New Mexico,19-64,Male,Hispanic,0.00621,2015
New Mexico,19-64,Male,Asian,0,2015
New Mexico,19-64,Male,AmericanIndian,0.00783,2015
New Mexico,19-64,Male,OtherPacific_Islander,0.00432,2015
New Mexico,19-64,Male,TwoOrMore_Races,0.00486,2015
New Mexico,19-64,Female,NonHispanic_White,0.00306,2015
New Mexico,19-64,Female,AfricanAmerican,0.007344,2015
New Mexico,19-64,Female,Hispanic,0.007038,2015
New Mexico,19-64,Female,Asian,0,2015
New Mexico,19-64,Female,AmericanIndian,0.008874,2015
New Mexico,19-64,Female,OtherPacific_Islander,0.004896,2015
New Mexico,19-64,Female,TwoOrMore_Races,0.005508,2015
New Mexico,65+,Male,NonHispanic_White,0.0027,2015
New Mexico,65+,Male,AfricanAmerican,0.00648,2015
New Mexico,65+,Male,Hispanic,0.00621,2015
New Mexico,65+,Male,Asian,0,2015
New Mexico,65+,Male,AmericanIndian,0.00783,2015
New Mexico,65+,Male,OtherPacific_Islander,0.00432,2015
New Mexico,65+,Male,TwoOrMore_Races,0.00486,2015
New Mexico,65+,Female,NonHispanic_White,0.00306,2015
New Mexico,65+,Female,AfricanAmerican,0.007344,2015
New Mexico,65+,Female,Hispanic,0.007038,2015
New Mexico,65+,Female,Asian,0,2015
New Mexico,65+,Female,AmericanIndian,0.008874,2015
New Mexico,65+,Female,OtherPacific_Islander,0.004896,2015
New Mexico,65+,Female,TwoOrMore_Races,0.005508,2015
New York,0-18,Male,NonHispanic_White,0.00104,2015
New York,0-18,Male,AfricanAmerican,0.0026,2015
New York,0-18,Male,Hispanic,0.00273,2015
New York,0-18,Male,Asian,0.00182,2015
New York,0-18,Male,AmericanIndian,0.00234,2015
New York,0-18,Male,OtherPacific_Islander,0.00208,2015
New York,0-18,Male,TwoOrMore_Races,0.00169,2015
New York,0-18,Female,NonHispanic_White,0.001352,2015
New York,0-18,Female,AfricanAmerican,0.00338,2015
New York,0-18,Female,Hispanic,0.003549,2015
New York,0-18,Female,Asian,0.002366,2015
New York,0-18,Female,AmericanIndian,0.003042,2015
New York,0-18,Female,OtherPacific_Islander,0.002704,2015
New York,0-18,Female,TwoOrMore_Races,0.002197,2015
New York,19-64,Male,NonHispanic_White,0.00104,2015
New York,19-64,Male,AfricanAmerican,0.0026,2015
New York,19-64,Male,Hispanic,0.00273,2015
New York,19-64,Male,Asian,0.00182,2015
New York,19-64,Male,AmericanIndian,0.00234,2015
New York,19-64,Male,OtherPacific_Islander,0.00208,2015
New York,19-64,Male,TwoOrMore_Races,0.00169,2015
New York,19-64,Female,NonHispanic_White,0.001352,2015
New York,19-64,Female,AfricanAmerican,0.00338,2015
New York,19-64,Female,Hispanic,0.003549,2015
New York,19-64,Female,Asian,0.002366,2015
New York,19-64,Female,AmericanIndian,0.003042,2015
New York,19-64,Female,OtherPacific_Islander,0.002704,2015
New York,19-64,Female,TwoOrMore_Races,0.002197,2015
New York,65+,Male,NonHispanic_White,0.00104,2015
New York,65+,Male,AfricanAmerican,0.0026,2015
New York,65+,Male,Hispanic,0.00273,2015
New York,65+,Male,Asian,0.00182,2015
New York,65+,Male,AmericanIndian,0.00234,2015
New York,65+,Male,OtherPacific_Islander,0.00208,2015
New York,65+,Male,TwoOrMore_Races,0.00169,2015
New York,65+,Female,NonHispanic_White,0.001352,2015
New York,65+,Female,AfricanAmerican,0.00338,2015
New York,65+,Female,Hispanic,0.003549,2015
New York,65+,Female,Asian,0.002366,2015
New York,65+,Female,AmericanIndian,0.003042,2015
New York,65+,Female,OtherPacific_Islander,0.002704,2015
New York,65+,Female,TwoOrMore_Races,0.002197,2015
North Carolina,0-18,Male,NonHispanic_White,0.001386,2015
North Carolina,0-18,Male,AfricanAmerican,0.003542,2015
North Carolina,0-18,Male,Hispanic,0.004158,2015
North Carolina,0-18,Male,Asian,0.00154,2015
North Carolina,0-18,Male,AmericanIndian,0.003542,2015
North Carolina,0-18,Male,OtherPacific_Islander,0.002772,2015
North Carolina,0-18,Male,TwoOrMore_Races,0.002156,2015
North Carolina,0-18,Female,NonHispanic_White,0.001764,2015
North Carolina,0-18,Female,AfricanAmerican,0.004508,2015
North Carolina,0-18,Female,Hispanic,0.005292,2015
North Carolina,0-18,Female,Asian,0.00196,2015
North Carolina,0-18,Female,AmericanIndian,0.004508,2015
North Carolina,0-18,Female,OtherPacific_Islander,0.003528,2015
North Carolina,0-18,Female,TwoOrMore_Races,0.002744,2015
North Carolina,19-64,Male,NonHispanic_White,0.001386,2015
North Carolina,19-64,Male,AfricanAmerican,0.003542,2015
North Carolina,19-64,Male,Hispanic,0.004158,2015
North Carolina,19-64,Male,Asian,0.00154,2015
North Carolina,19-64,Male,AmericanIndian,0.003542,2015
North Carolina,19-64,Male,OtherPacific_Islander,0.002772,2015
North Carolina,19-64,Male,TwoOrMore_Races,0.002156,2015
North Carolina,19-64,Female,NonHispanic_White,0.001764,2015
North Carolina,19-64,Female,AfricanAmerican,0.004508,2015
North Carolina,19-64,Female,Hispanic,0.005292,2015
North Carolina,19-64,Female,Asian,0.00196,2015
North Carolina,19-64,Female,AmericanIndian,0.004508,2015
North Carolina,19-64,Female,OtherPacific_Islander,0.003528,2015
North Carolina,19-64,Female,TwoOrMore_Races,0.002744,2015
North Carolina,65+,Male,NonHispanic_White,0.001386,2015
North Carolina,65+,Male,AfricanAmerican,0.003542,2015
North Carolina,65+,Male,Hispanic,0.004158,2015
North Carolina,65+,Male,Asian,0.00154,2015
North Carolina,65+,Male,AmericanIndian,0.003542,2015
North Carolina,65+,Male,OtherPacific_Islander,0.002772,2015
North Carolina,65+,Male,TwoOrMore_Races,0.002156,2015
North Carolina,65+,Female,NonHispanic_White,0.001764,2015
North Carolina,65+,Female,AfricanAmerican,0.004508,2015
North Carolina,65+,Female,Hispanic,0.005292,2015
North Carolina,65+,Female,Asian,0.00196,2015
North Carolina,65+,Female,AmericanIndian,0.004508,2015
North Carolina,65+,Female,OtherPacific_Islander,0.003528,2015
North Carolina,65+,Female,TwoOrMore_Races,0.002744,2015
North Dakota,0-18,Male,NonHispanic_White,0.000648,2015
North Dakota,0-18,Male,AfricanAmerican,0,2015
North Dakota,0-18,Male,Hispanic,0,2015
North Dakota,0-18,Male,Asian,0,2015
North Dakota,0-18,Male,AmericanIndian,0.002592,2015
North Dakota,0-18,Male,OtherPacific_Islander,0,2015
North Dakota,0-18,Male,TwoOrMore_Races,0.000729,2015
North Dakota,0-18,Female,NonHispanic_White,0.00072,2015
North Dakota,0-18,Female,AfricanAmerican,0,2015
North Dakota,0-18,Female,Hispanic,0,2015
North Dakota,0-18,Female,Asian,0,2015
North Dakota,0-18,Female,AmericanIndian,0.00288,2015
North Dakota,0-18,Female,OtherPacific_Islander,0,2015
North Dakota,0-18,Female,TwoOrMore_Races,0.00081,2015
North Dakota,19-64,Male,NonHispanic_White,0.000648,2015
North Dakota,19-64,Male,AfricanAmerican,0,2015
North Dakota,19-64,Male,Hispanic,0,2015
North Dakota,19-64,Male,Asian,0,2015
North Dakota,19-64,Male,AmericanIndian,0.002592,2015
North Dakota,19-64,Male,OtherPacific_Islander,0,2015
North Dakota,19-64,Male,TwoOrMore_Races,0.000729,2015
North Dakota,19-64,Female,NonHispanic_White,0.00072,2015
North Dakota,19-64,Female,AfricanAmerican,0,2015
North Dakota,19-64,Female,Hispanic,0,2015
North Dakota,19-64,Female,Asian,0,2015
North Dakota,19-64,Female,AmericanIndian,0.00288,2015
North Dakota,19-64,Female,OtherPacific_Islander,0,2015
North Dakota,19-64,Female,TwoOrMore_Races,0.00081,2015
North Dakota,65+,Male,NonHispanic_White,0.000648,2015
North Dakota,65+,Male,AfricanAmerican,0,2015
North Dakota,65+,Male,Hispanic,0,2015
North Dakota,65+,Male,Asian,0,2015
North Dakota,65+,Male,AmericanIndian,0.002592,2015
North Dakota,65+,Male,OtherPacific_Islander,0,2015
North Dakota,65+,Male,TwoOrMore_Races,0.000729,2015
North Dakota,65+,Female,NonHispanic_White,0.00072,2015
North Dakota,65+,Female,AfricanAmerican,0,2015
North Dakota,65+,Female,Hispanic,0,2015
North Dakota,65+,Female,Asian,0,2015
North Dakota,65+,Female,AmericanIndian,0.00288,2015
North Dakota,65+,Female,OtherPacific_Islander,0,2015
North Dakota,65+,Female,TwoOrMore_Races,0.00081,2015
Ohio,0-18,Male,NonHispanic_White,0.00117,2015
Ohio,0-18,Male,AfricanAmerican,0.0039,2015
Ohio,0-18,Male,Hispanic,0.00286,2015
Ohio,0-18,Male,Asian,0.00169,2015
Ohio,0-18,Male,AmericanIndian,0.00351,2015
Ohio,0-18,Male,OtherPacific_Islander,0.00312,2015
Ohio,0-18,Male,TwoOrMore_Races,0.00169,2015
Ohio,0-18,Female,NonHispanic_White,0.001521,2015
Ohio,0-18,Female,AfricanAmerican,0.00507,2015
Ohio,0-18,Female,Hispanic,0.003718,2015
Ohio,0-18,Female,Asian,0.002197,2015
Ohio,0-18,Female,AmericanIndian,0.004563,2015
Ohio,0-18,Female,OtherPacific_Islander,0.004056,2015
Ohio,0-18,Female,TwoOrMore_Races,0.002197,2015
Ohio,19-64,Male,NonHispanic_White,0.00117,2015
Ohio,19-64,Male,AfricanAmerican,0.0039,2015
Ohio,19-64,Male,Hispanic,0.00286,2015
Ohio,19-64,Male,Asian,0.00169,2015
Ohio,19-64,Male,AmericanIndian,0.00351,2015
Ohio,19-64,Male,OtherPacific_Islander,0.00312,2015
Ohio,19-64,Male,TwoOrMore_Races,0.00169,2015
Ohio,19-64,Female,NonHispanic_White,0.001521,2015
Ohio,19-64,Female,AfricanAmerican,0.00507,2015
Ohio,19-64,Female,Hispanic,0.003718,2015
Ohio,19-64,Female,Asian,0.002197,2015
Ohio,19-64,Female,AmericanIndian,0.004563,2015
Ohio,19-64,Female,OtherPacific_Islander,0.004056,2015
Ohio,19-64,Female,TwoOrMore_Races,0.002197,2015
Ohio,65+,Male,NonHispanic_White,0.00117,2015
Ohio,65+,Male,AfricanAmerican,0.0039,2015
Ohio,65+,Male,Hispanic,0.00286,2015
Ohio,65+,Male,Asian,0.00169,2015
Ohio,65+,Male,AmericanIndian,0.00351,2015
Ohio,65+,Male,OtherPacific_Islander,0.00312,2015
Ohio,65+,Male,TwoOrMore_Races,0.00169,2015
Ohio,65+,Female,NonHispanic_White,0.001521,2015
Ohio,65+,Female,AfricanAmerican,0.00507,2015
Ohio,65+,Female,Hispanic,0.003718,2015
Ohio,65+,Female,Asian,0.002197,2015
Ohio,65+,Female,AmericanIndian,0.004563,2015
Ohio,65+,Female,OtherPacific_Islander,0.004056,2015
Ohio,65+,Female,TwoOrMore_Races,0.002197,2015
Oklahoma,0-18,Male,NonHispanic_White,0.0014,2015
Oklahoma,0-18,Male,AfricanAmerican,0.00378,2015
Oklahoma,0-18,Male,Hispanic,0.0028,2015
Oklahoma,0-18,Male,Asian,0.00238,2015
Oklahoma,0-18,Male,AmericanIndian,0.00224,2015
Oklahoma,0-18,Male,OtherPacific_Islander,0.00266,2015
Oklahoma,0-18,Male,TwoOrMore_Races,0.00196,2015
Oklahoma,0-18,Female,NonHispanic_White,0.00196,2015
Oklahoma,0-18,Female,AfricanAmerican,0.005292,2015
Oklahoma,0-18,Female,Hispanic,0.00392,2015
Oklahoma,0-18,Female,Asian,0.003332,2015
Oklahoma,0-18,Female,AmericanIndian,0.003136,2015
Oklahoma,0-18,Female,OtherPacific_Islander,0.003724,2015
Oklahoma,0-18,Female,TwoOrMore_Races,0.002744,2015
Oklahoma,19-64,Male,NonHispanic_White,0.0014,2015
Oklahoma,19-64,Male,AfricanAmerican,0.00378,2015
Oklahoma,19-64,Male,Hispanic,0.0028,2015
Oklahoma,19-64,Male,Asian,0.00238,2015
Oklahoma,19-64,Male,AmericanIndian,0.00224,2015
Oklahoma,19-64,Male,OtherPacific_Islander,0.00266,2015
Oklahoma,19-64,Male,TwoOrMore_Races,0.00196,2015
Oklahoma,19-64,Female,NonHispanic_White,0.00196,2015
Oklahoma,19-64,Female,AfricanAmerican,0.005292,2015
Oklahoma,19-64,Female,Hispanic,0.00392,2015
Oklahoma,19-64,Female,Asian,0.003332,2015
Oklahoma,19-64,Female,AmericanIndian,0.003136,2015
Oklahoma,19-64,Female,OtherPacific_Islander,0.003724,2015
Oklahoma,19-64,Female,TwoOrMore_Races,0.002744,2015
Oklahoma,65+,Male,NonHispanic_White,0.0014,2015
Oklahoma,65+,Male,AfricanAmerican,0.00378,2015
Oklahoma,65+,Male,Hispanic,0.0028,2015
Oklahoma,65+,Male,Asian,0.00238,2015
Oklahoma,65+,Male,AmericanIndian,0.00224,2015
Oklahoma,65+,Male,OtherPacific_Islander,0.00266,2015
Oklahoma,65+,Male,TwoOrMore_Races,0.00196,2015
Oklahoma,65+,Female,NonHispanic_White,0.00196,2015
Oklahoma,65+,Female,AfricanAmerican,0.005292,2015
Oklahoma,65+,Female,Hispanic,0.00392,2015
Oklahoma,65+,Female,Asian,0.003332,2015
Oklahoma,65+,Female,AmericanIndian,0.003136,2015
Oklahoma,65+,Female,OtherPacific_Islander,0.003724,2015
Oklahoma,65+,Female,TwoOrMore_Races,0.002744,2015
Oregon,0-18,Male,NonHispanic_White,0.00099,2015
Oregon,0-18,Male,AfricanAmerican,0.00363,2015
Oregon,0-18,Male,Hispanic,0.0022,2015
Oregon,0-18,Male,Asian,0.00121,2015
Oregon,0-18,Male,AmericanIndian,0.00209,2015
Oregon,0-18,Male,OtherPacific_Islander,0.00154,2015
Oregon,0-18,Male,TwoOrMore_Races,0.00121,2015
Oregon,0-18,Female,NonHispanic_White,0.001089,2015
Oregon,0-18,Female,AfricanAmerican,0.003993,2015
Oregon,0-18,Female,Hispanic,0.00242,2015
Oregon,0-18,Female,Asian,0.001331,2015
Oregon,0-18,Female,AmericanIndian,0.002299,2015
Oregon,0-18,Female,OtherPacific_Islander,0.001694,2015
Oregon,0-18,Female,TwoOrMore_Races,0.001331,2015
Oregon,19-64,Male,NonHispanic_White,0.00099,2015
Oregon,19-64,Male,AfricanAmerican,0.00363,2015
Oregon,19-64,Male,Hispanic,0.0022,2015
