State,Age Group,Gender,Race,Total Cost,IP Actual Cost,OP Actual Cost,Prescribed Drugs,Hospice Benefits,Federally Qualified Health Center,Rehabilative Services,Home Health Services,Year
Missouri,19-64,Female,OtherPacific_Islander,69105.66867,648479.2343,228392.0467,481709.1621,33192.26918,34209.29076,124462.0931,2146.163402,2016
Missouri,19-64,Female,TwoOrMore_Races,1360037.952,12762431.6,4494882.363,9480303.927,653242.2976,673257.8473,2449483.139,42237.68806,2016
Missouri,65+,Male,NonHispanic_White,11516862.78,104826019,36919345.7,77867803.82,5365497.084,5529897.604,20119172.76,346925.1654,2016
Missouri,65+,Male,AfricanAmerican,1631009.282,14845380.49,5228489.447,11027578.71,759857.5855,783139.8612,2849261.829,49131.27608,2016
Missouri,65+,Male,Hispanic,578974.0507,5269798.383,1856003.977,3914558.908,269733.489,277998.2081,1011428.127,17440.57146,2016
Missouri,65+,Male,Asian,274688.5758,2500204.302,880562.9348,1857224.189,127972.4158,131893.5309,479862.1826,8274.508554,2016
Missouri,65+,Male,AmericanIndian,60906.01547,554364.0884,195245.0318,411797.7052,28375.00582,29244.42493,106398.6496,1834.686224,2016
Missouri,65+,Male,OtherPacific_Islander,17611.37797,160298.0497,56456.39475,119074.0352,8204.82096,8456.219257,30765.87458,530.5116793,2016
Missouri,65+,Male,TwoOrMore_Races,346601.7025,3154754.672,1111093.213,2343443.166,161475.4347,166423.0929,605489.5038,10440.76458,2016
Missouri,65+,Female,NonHispanic_White,12004591.69,109265307.8,38482847.2,81165436.15,5592721.12,5764083.856,20971201.86,361617.138,2016
Missouri,65+,Female,AfricanAmerican,1700081.076,15474069.17,5449911.331,11494586.87,792036.8794,816305.1388,2969925.537,51211.94198,2016
Missouri,65+,Female,Hispanic,603493.0875,5492969.664,1934604.097,4080337.001,281156.4627,289771.1853,1054261.21,18179.16417,2016
Missouri,65+,Female,Asian,286321.393,2606085.734,917853.993,1935875.983,133391.9339,137479.1048,500183.9199,8624.926642,2016
Missouri,65+,Female,AmericanIndian,63485.33113,577840.9152,203513.4855,429236.9723,29576.66211,30482.90035,110904.5379,1912.383556,2016
Missouri,65+,Female,OtherPacific_Islander,18357.20418,167086.5297,58847.27292,124116.7149,8552.28784,8814.332632,32068.78204,552.9783778,2016
Missouri,65+,Female,TwoOrMore_Races,361279.9767,3288355.73,1158147.024,2442685.902,168313.776,173470.963,631131.4465,10882.92168,2016
Montana,0-18,Male,NonHispanic_White,20824881.58,11546283.77,14158344.32,15251757.87,340558.2257,1314409.142,2651752.127,1726915.115,2016
Montana,0-18,Male,AfricanAmerican,23686.17104,13132.71584,16103.66733,17347.31332,387.3501202,1495.005848,3016.096596,1964.189167,2016
Montana,0-18,Male,Hispanic,843227.6892,467524.684,573290.557,617564.3541,13789.66428,53222.2082,107373.0388,69925.13433,2016
Montana,0-18,Male,Asian,201332.4539,111628.0847,136881.1723,147452.1632,3292.476022,12707.54971,25636.82106,16695.60792,2016
Montana,0-18,Male,AmericanIndian,1461436.753,810288.5675,993596.2743,1070329.232,23899.50242,92241.86083,186093.16,121190.4716,2016
Montana,0-18,Male,OtherPacific_Islander,5921.542761,3283.178961,4025.916833,4336.82833,96.83753006,373.7514621,754.0241489,491.0472916,2016
Montana,0-18,Male,TwoOrMore_Races,653738.3208,362462.9573,444461.2183,478785.8476,10690.86332,41262.16141,83244.26604,54211.621,2016
Montana,0-18,Female,NonHispanic_White,20673621.15,11462417.95,14055505.93,15140977.53,338084.599,1304862,2632491.265,1714371.759,2016
Montana,0-18,Female,AfricanAmerican,23514.12779,13037.32705,15986.69919,17221.31202,384.5366231,1484.146952,2994.189337,1949.922382,2016
Montana,0-18,Female,Hispanic,837102.9494,464128.8432,569126.4913,613078.7081,13689.50378,52835.6315,106593.1404,69417.23681,2016
Montana,0-18,Female,Asian,199870.0862,110817.28,135886.9431,146381.1522,3268.561296,12615.24909,25450.60937,16574.34025,2016
Montana,0-18,Female,AmericanIndian,1450821.685,804403.0793,986379.3402,1062554.952,23725.90964,91571.86695,184741.4821,120310.211,2016
Montana,0-18,Female,OtherPacific_Islander,5878.531948,3259.331764,3996.674798,4305.328006,96.13415577,371.036738,748.5473343,487.4805956,2016
Montana,0-18,Female,TwoOrMore_Races,648989.927,359830.2267,441232.8977,475308.2119,10613.2108,40962.45588,82639.62571,53817.85775,2016
Montana,19-64,Male,NonHispanic_White,53004766.59,30166734.45,36991210.49,39847949.24,889769.3635,3434129.312,6928177.398,4511875.054,2016
Montana,19-64,Male,AfricanAmerican,60287.49612,34311.5724,42073.7153,45322.96319,1012.021569,3905.970555,7880.092582,5131.796012,2016
Montana,19-64,Male,Hispanic,2146234.862,1221491.977,1497824.265,1613497.49,36027.96786,139052.5518,280531.2959,182691.938,2016
Montana,19-64,Male,Asian,512443.7171,291648.3654,357626.58,385245.1872,8602.183336,33200.74972,66980.78695,43620.2661,2016
Montana,19-64,Male,AmericanIndian,3719738.511,2117024.017,2595948.234,2796426.829,62441.73081,240998.3833,486201.7123,316631.8139,2016
Montana,19-64,Male,OtherPacific_Islander,15071.87403,8577.893099,10518.42882,11330.7408,253.0053922,976.4926388,1970.023145,1282.949003,2016
Montana,19-64,Male,TwoOrMore_Races,1663934.893,946999.3981,1161234.542,1250913.784,27931.7953,107804.7873,217490.5553,141637.5699,2016
Montana,19-64,Female,NonHispanic_White,52619769.27,29947619.97,36722526.78,39558515.77,883306.5707,3409185.695,6877854.947,4479103.287,2016
Montana,19-64,Female,AfricanAmerican,59849.60108,34062.3521,41768.11509,44993.76224,1004.670804,3877.599744,7822.855945,5094.521483,2016
Montana,19-64,Female,Hispanic,2130645.798,1212619.735,1486944.897,1601777.936,35766.28061,138042.5509,278493.6717,181364.9648,2016
Montana,19-64,Female,Asian,508721.6092,289529.9929,355028.9782,382446.9791,8539.701832,32959.59783,66494.27554,43303.4326,2016
Montana,19-64,Female,AmericanIndian,3692720.387,2101647.125,2577092.701,2776115.13,61988.18859,239247.9042,482670.2118,314331.9755,2016
Montana,19-64,Female,OtherPacific_Islander,14962.40027,8515.588025,10442.02877,11248.44056,251.1677009,969.3999361,1955.713986,1273.630371,2016
Montana,19-64,Female,TwoOrMore_Races,1651848.99,940120.918,1152799.976,1241827.838,27728.91418,107021.7529,215910.8241,140608.7929,2016
Montana,65+,Male,NonHispanic_White,16019139.68,8723636.022,10697142.47,11523256.05,257304.0872,993083.7632,2003494.877,1304746.982,2016
Montana,65+,Male,AfricanAmerican,18220.13157,9922.242973,12166.90454,13106.52417,292.65706,1129.531123,2278.770333,1484.016131,2016
Montana,65+,Male,Hispanic,648636.684,353231.8498,433141.8016,466592.2606,10418.59134,40211.30797,81124.22385,52830.97427,2016
Montana,65+,Male,Asian,154871.1184,84339.06527,103418.6886,111405.4555,2487.58501,9601.014544,19369.54783,12614.13711,2016
Montana,65+,Male,AmericanIndian,1124182.118,612202.3914,750698.0101,808672.5416,18056.9406,69692.07028,140600.1295,91563.79529,2016
Montana,65+,Male,OtherPacific_Islander,4555.032893,2480.560743,3041.726135,3276.631044,73.164265,282.3827807,569.6925832,371.0040328,2016
Montana,65+,Male,TwoOrMore_Races,502875.6314,273853.9061,335806.5653,361740.0672,8077.334856,31175.05899,62894.06119,40958.84522,2016
Montana,65+,Female,NonHispanic_White,15902785.5,8660272.352,10619444.34,11439557.49,255435.1725,985870.5517,1988942.597,1295270.022,2016
Montana,65+,Female,AfricanAmerican,18087.79061,9850.173285,12078.53087,13011.32563,290.5313609,1121.326833,2262.218605,1473.237058,2016
Montana,65+,Female,Hispanic,643925.3457,350666.1689,429995.699,463203.1924,10342.91645,39919.23526,80534.98233,52447.23927,2016
Montana,65+,Female,Asian,153746.2202,83726.47292,102667.5124,110596.2678,2469.516568,9531.278082,19228.85814,12522.515,2016
Montana,65+,Female,AmericanIndian,1116016.681,607755.6917,745245.3547,802798.7913,17925.78497,69185.86561,139578.8879,90898.7265,2016
Montana,65+,Female,OtherPacific_Islander,4521.947652,2462.543321,3019.632718,3252.831407,72.63284023,280.3317083,565.5546512,368.3092646,2016
Montana,65+,Female,TwoOrMore_Races,499223.0208,271864.7827,333367.452,359112.5873,8018.665561,30948.6206,62437.23349,40661.34281,2016
Nebraska,0-18,Male,NonHispanic_White,52298383.23,8176462.208,514174.7127,18521895.39,160402.151,147959.3282,0,1286655.202,2016
Nebraska,0-18,Male,AfricanAmerican,2889315.505,451722.9325,28406.47986,1023274.454,8861.696926,8174.271453,0,71083.51339,2016
Nebraska,0-18,Male,Hispanic,6948537.901,1086352.083,68314.96997,2460880.895,21311.56561,19658.37061,0,170949.3083,2016
Nebraska,0-18,Male,Asian,1499607.925,234452.5159,14743.48587,531098.2748,4599.383804,4242.597331,0,36893.65173,2016
Nebraska,0-18,Male,AmericanIndian,432511.0326,67619.87455,4252.258335,153177.2802,1326.536227,1223.633273,0,10640.72225,2016
Nebraska,0-18,Male,OtherPacific_Islander,38996.89639,6096.873935,383.4003417,13811.06625,119.6057254,110.3275902,0,959.4093832,2016
Nebraska,0-18,Male,TwoOrMore_Races,1301078.27,203413.8849,12791.62958,460787.3921,3990.481929,3680.929599,0,32009.38578,2016
Nebraska,0-18,Female,NonHispanic_White,53063613.99,8296100.332,521698.1252,18792908.06,162749.1578,150124.2714,0,1305481.561,2016
Nebraska,0-18,Female,AfricanAmerican,2931592.015,458332.5495,28822.12392,1038247.022,8991.361415,8293.877521,0,72123.60847,2016
Nebraska,0-18,Female,Hispanic,7050209.017,1102247.604,69314.55568,2496888.543,21623.39678,19946.0122,0,173450.6412,2016
Nebraska,0-18,Female,Asian,1521550.211,237883.0288,14959.21278,538869.3131,4666.68206,4304.675082,0,37433.48023,2016
Nebraska,0-18,Female,AmericanIndian,438839.5409,68609.28962,4314.477446,155418.5726,1345.946126,1241.537494,0,10796.41746,2016
Nebraska,0-18,Female,OtherPacific_Islander,39567.49959,6186.083491,389.0102615,14013.14999,121.3557982,111.9419052,0,973.4474763,2016
Nebraska,0-18,Female,TwoOrMore_Races,1320115.668,206390.2401,12978.79691,467529.6405,4048.870723,3734.789019,0,32477.74762,2016
Nebraska,19-64,Male,NonHispanic_White,119431404,18265704.7,1148634.119,41376754.78,358328.3637,330531.8765,0,2874307.173,2016
Nebraska,19-64,Male,AfricanAmerican,6598196.466,1009120.752,63458.29768,2285931.07,19796.47617,18260.81069,0,158796.1189,2016
Nebraska,19-64,Male,Hispanic,15868055.3,2426842.545,152611.3662,5497453.861,47608.70342,43915.56927,0,381890.0527,2016
Nebraska,19-64,Male,Asian,3424585.405,523752.243,32936.02444,1186440.298,10274.73548,9477.696838,0,82418.10832,2016
Nebraska,19-64,Male,AmericanIndian,987705.4832,151058.5665,9499.278916,342188.4546,2963.398886,2733.520128,0,23770.70736,2016
Nebraska,19-64,Male,OtherPacific_Islander,89055.41242,13620.03469,856.4923613,30853.05739,267.1917028,246.4649296,0,2143.2605,2016
Nebraska,19-64,Male,TwoOrMore_Races,2971212.396,454413.8846,28575.69969,1029370.187,8914.486813,8222.966287,0,71506.96396,2016
Nebraska,19-64,Female,NonHispanic_White,121178926.2,18532968.78,1165440.952,41982180.1,363571.4299,335368.2241,0,2916364.08,2016
Nebraska,19-64,Female,AfricanAmerican,6694741.38,1023886.223,64386.82048,2319378.849,20086.13852,18528.00316,0,161119.6262,2016
Nebraska,19-64,Female,Hispanic,16100236.94,2462352.143,154844.3781,5577892.693,48305.31471,44558.14257,0,387477.874,2016
Nebraska,19-64,Female,Asian,3474693.992,531415.7941,33417.94487,1203800.311,10425.07557,9616.374647,0,83624.05138,2016
Nebraska,19-64,Female,AmericanIndian,1002157.605,153268.8579,9638.272514,347195.3615,3006.759385,2773.517038,0,24118.52073,2016
Nebraska,19-64,Female,OtherPacific_Islander,90358.47261,13819.32325,869.024571,31304.49981,271.101256,250.0712083,0,2174.620721,2016
Nebraska,19-64,Female,TwoOrMore_Races,3014687.223,461062.8757,28993.81978,1044431.948,9044.923724,8343.284859,0,72553.25498,2016
Nebraska,65+,Male,NonHispanic_White,29975369.32,4510861.255,283664.3442,10218319.14,88492.04335,81627.47945,0,709833.049,2016
Nebraska,65+,Male,AfricanAmerican,1656041.621,249210.4069,15671.53203,564528.8843,4888.89746,4509.65264,0,39215.9663,2016
Nebraska,65+,Male,Hispanic,3982627.702,599328.0952,37688.59237,1357640.016,11757.34849,10845.2996,0,94310.79013,2016
Nebraska,65+,Male,Asian,859516.0806,129344.7879,8133.813557,293000.881,2537.427761,2340.59272,0,20353.80828,2016
Nebraska,65+,Male,AmericanIndian,247898.2549,37305.11613,2345.922586,84506.16427,731.8349572,675.064567,0,5870.365508,2016
Nebraska,65+,Male,OtherPacific_Islander,22351.482,3363.576045,211.5176102,7619.408254,65.98511909,60.86647736,0,529.2952507,2016
Nebraska,65+,Male,TwoOrMore_Races,745726.7176,112221.128,7056.996632,254211.1663,2201.503519,2030.727017,0,17659.21427,2016
Nebraska,65+,Female,NonHispanic_White,30413969.39,4576864.248,287814.9253,10367833.75,89786.86032,82821.85401,0,720219.3373,2016
Nebraska,65+,Female,AfricanAmerican,1680272.848,252856.8575,15900.83813,572789.0798,4960.431885,4575.637949,0,39789.77494,2016
Nebraska,65+,Female,Hispanic,4040901.573,608097.4733,38240.05245,1377505.026,11929.3822,11003.9882,0,95690.74709,2016
Nebraska,65+,Female,Asian,872092.5334,131237.3629,8252.827645,297288.0745,2574.555444,2374.84031,0,20651.62552,2016
Nebraska,65+,Female,AmericanIndian,251525.5061,37850.96518,2380.248162,85742.65979,742.5431778,684.9421224,0,5956.260788,2016
Nebraska,65+,Female,OtherPacific_Islander,22678.52924,3412.791942,214.6125392,7730.895555,66.95061439,61.75707661,0,537.0399072,2016
Nebraska,65+,Female,TwoOrMore_Races,756638.2027,113863.1493,7160.254718,257930.7881,2233.715953,2060.440647,0,17917.60417,2016
Nevada,0-18,Male,NonHispanic_White,9377303.515,14435377.31,5005335.726,16052009.58,681926.417,743826.2116,7305925.54,130334.0106,2016
Nevada,0-18,Male,AfricanAmerican,1567980.398,2413741.714,836942.975,2684059.05,114025.0236,124375.298,1221624.96,21793.17044,2016
Nevada,0-18,Male,Hispanic,5364314.68,8257801.01,2863317.357,9182600.36,390098.0579,425508.0215,4179376.679,74557.96276,2016
Nevada,0-18,Male,Asian,1561474.255,2403726.189,833470.1826,2672921.876,113551.8907,123859.2179,1216555.977,21702.74234,2016
Nevada,0-18,Male,AmericanIndian,163304.1825,251389.6972,87167.08993,279543.0795,11875.63524,12953.60987,127231.4793,2269.745137,2016
Nevada,0-18,Male,OtherPacific_Islander,122315.4833,188291.8848,65288.49764,209378.8803,8894.898106,9702.305403,95296.88487,1700.04815,2016
Nevada,0-18,Male,TwoOrMore_Races,649313.0443,999549.4734,346584.6843,1111490.013,47218.66122,51504.79145,505884.5271,9024.723691,2016
Nevada,0-18,Female,NonHispanic_White,9471865.655,14580945.83,5055810.285,16213880.46,688803.0656,751327.067,7379599.593,131648.3184,2016
Nevada,0-18,Female,AfricanAmerican,1583792.148,2438082.249,845382.834,2711125.505,115174.8691,125629.5172,1233944.01,22012.93605,2016
Nevada,0-18,Female,Hispanic,5418409.236,8341073.918,2892191.48,9275199.084,394031.8654,429798.9085,4221522.143,75309.81647,2016
Nevada,0-18,Female,Asian,1577220.396,2427965.725,841875.0214,2699876.022,114696.9651,125108.2329,1228823.911,21921.59606,2016
Nevada,0-18,Female,AmericanIndian,164950.9664,253924.7488,88046.09599,282362.034,11995.39093,13084.23602,128514.5007,2292.633588,2016
Nevada,0-18,Female,OtherPacific_Islander,123548.931,190190.6485,65946.87667,211490.2884,8984.595597,9800.144911,96257.873,1717.191692,2016
Nevada,0-18,Female,TwoOrMore_Races,655860.8148,1009629.081,350079.6964,1122698.446,47694.82131,52024.17352,510985.9428,9115.730363,2016
Nevada,19-64,Male,NonHispanic_White,23517660.55,36323028.64,12594679.65,40390880.75,1715897.842,1871653.244,18383540.44,327953.0487,2016
Nevada,19-64,Male,AfricanAmerican,3932391.725,6073579.34,2105958.368,6753765.532,286915.5483,312959.4338,3073914.693,54837.08092,2016
Nevada,19-64,Male,Hispanic,13453348.45,20778697.78,7204824.376,23105724.82,981584.5212,1070684.868,10516359.6,187606.5279,2016
Nevada,19-64,Male,Asian,3916074.747,6048377.766,2097219.952,6725741.609,285725.0274,311660.8469,3061159.86,54609.54117,2016
Nevada,19-64,Male,AmericanIndian,409556.1506,632559.508,219334.2533,703400.4766,29882.07578,32594.53024,320146.302,5711.247847,2016
Nevada,19-64,Male,OtherPacific_Islander,306759.1885,473789.5917,164282.2295,526849.7593,22381.79381,24413.43301,239790.8557,4277.747391,2016
Nevada,19-64,Male,TwoOrMore_Races,1628434.416,2515117.088,872093.9632,2796787.552,118813.9906,129598.9688,1272932.308,22708.46753,2016
Nevada,19-64,Female,NonHispanic_White,23754816.18,36689315.53,12721686.3,40798188.47,1733201.214,1890527.277,18568922.83,331260.1766,2016
Nevada,19-64,Female,AfricanAmerican,3972046.555,6134826.228,2127195.169,6821871.52,289808.8479,316115.3638,3104912.511,55390.0663,2016
Nevada,19-64,Female,Hispanic,13589014.04,20988233.3,7277478.909,23338726.42,991482.9672,1081481.815,10622408.15,189498.3803,2016
Nevada,19-64,Female,Asian,3955565.034,6109370.517,2118368.633,6793564.999,288606.3216,314803.6818,3092029.057,55160.232,2016
Nevada,19-64,Female,AmericanIndian,413686.1765,638938.3333,221546.0529,710493.6728,30183.41113,32923.21839,323374.7055,5768.84093,2016
Nevada,19-64,Female,OtherPacific_Islander,309852.5943,478567.3572,165938.8763,532162.5916,22607.49519,24659.62174,242208.9428,4320.88484,2016
Nevada,19-64,Female,TwoOrMore_Races,1644855.793,2540479.907,880888.29,2824990.779,120012.1287,130905.8644,1285768.749,22937.46314,2016
Nevada,65+,Male,NonHispanic_White,5854279.407,8782289.188,3045178.859,9765826.49,414874.8501,452533.8516,4444826.725,79293.4571,2016
Nevada,65+,Male,AfricanAmerican,978894.9816,1468487.958,509184.8367,1632945.386,69371.28902,75668.25659,743220.1768,13258.67145,2016
Nevada,65+,Male,Hispanic,3348958.143,5023934.944,1742003.725,5586570.416,237330.4058,258873.3509,2542676.497,45360.06063,2016
Nevada,65+,Male,Asian,974833.1767,1462394.647,507072.0365,1626169.679,69083.44135,75354.28043,740136.2756,13203.65622,2016
Nevada,65+,Male,AmericanIndian,101951.3031,152942.1069,53031.28382,170070.2455,7224.976574,7880.801828,77405.91883,1380.882379,2016
Nevada,65+,Male,OtherPacific_Islander,76361.93218,114554.2474,39720.64286,127383.2915,5411.536239,5902.751967,57977.34159,1034.286404,2016
Nevada,65+,Male,TwoOrMore_Races,405368.1293,608112.4408,210857.4552,676215.558,28727.19769,31334.82161,307773.3346,5490.520377,2016
Nevada,65+,Female,NonHispanic_White,5913314.841,8870851.114,3075886.901,9864306.554,419058.5105,457097.271,4489649.027,80093.06426,2016
Nevada,65+,Female,AfricanAmerican,988766.3059,1483296.412,514319.5332,1649412.253,70070.83954,76431.30668,750714.9209,13392.37389,2016
Nevada,65+,Female,Hispanic,3382729.54,5074597.06,1759570.353,5642906.233,239723.6813,261483.8687,2568317.229,45817.47831,2016
Nevada,65+,Female,Asian,984663.5412,1477141.655,512185.4273,1642568.218,69780.08917,76114.16433,747599.9212,13336.80387,2016
Nevada,65+,Female,AmericanIndian,102979.3953,154484.3981,53566.05927,171785.2595,7297.834325,7960.27302,78186.49176,1394.807405,2016
Nevada,65+,Female,OtherPacific_Islander,77131.97739,115709.4296,40121.1918,128667.8438,5466.106985,5962.276206,58561.99383,1044.716303,2016
Nevada,65+,Female,TwoOrMore_Races,409455.9225,614244.7382,212983.7735,683034.6174,29016.88708,31650.80667,310876.9672,5545.88761,2016
New Hampshire,0-18,Male,NonHispanic_White,129088596.5,2190880.99,1697245.094,1122392.579,18265.29883,239642.61,3175337.446,241871.6396,2016
New Hampshire,0-18,Male,AfricanAmerican,1492988.274,25338.8736,19629.67368,12981.15408,211.2493103,2771.612803,36724.71236,2797.39289,2016
New Hampshire,0-18,Male,Hispanic,4896123.312,83096.60019,64373.78281,42570.54939,692.7734736,9089.259634,120435.4538,9173.803153,2016
New Hampshire,0-18,Male,Asian,3589758.572,60925.08579,47197.81834,31212.03958,507.9303271,6664.098432,88301.33045,6726.084375,2016
New Hampshire,0-18,Male,AmericanIndian,109778.5496,1863.152471,1443.358359,954.4966232,15.53303752,203.7950591,2700.346497,205.6906537,2016
New Hampshire,0-18,Male,OtherPacific_Islander,43911.41983,745.2609882,577.3433436,381.7986493,6.21321501,81.51802363,1080.138599,82.27626146,2016
New Hampshire,0-18,Male,TwoOrMore_Races,2535884.495,43038.82207,33341.57809,22048.872,358.8131668,4707.665864,62378.00408,4751.454099,2016
New Hampshire,0-18,Female,NonHispanic_White,129388849,2195976.852,1701192.788,1125003.199,18307.78285,240200.0048,3182723.097,242434.219,2016
New Hampshire,0-18,Female,AfricanAmerican,1496460.879,25397.81035,19675.33117,13011.34749,211.740664,2778.059414,36810.13191,2803.899463,2016
New Hampshire,0-18,Female,Hispanic,4907511.41,83289.87806,64523.5125,42669.56602,694.3848245,9110.400725,120715.5796,9195.140887,2016
New Hampshire,0-18,Female,Asian,3598108.142,61066.794,47307.59773,31284.63697,509.1117435,6679.598738,88506.71423,6741.728857,2016
New Hampshire,0-18,Female,AmericanIndian,110033.8881,1867.486055,1446.715527,956.716727,15.56916647,204.2690746,2706.627346,206.1690782,2016
New Hampshire,0-18,Female,OtherPacific_Islander,44013.55525,746.9944221,578.6862108,382.6866908,6.227666588,81.70762982,1082.650939,82.46763128,2016
New Hampshire,0-18,Female,TwoOrMore_Races,2541782.816,43138.92787,33419.12867,22100.15639,359.6477454,4718.615622,62523.0917,4762.505706,2016
New Hampshire,19-64,Male,NonHispanic_White,382073665,6404297.781,4961320.602,3280934.171,53392.40847,700513.9221,9282022.461,707029.7346,2016
New Hampshire,19-64,Male,AfricanAmerican,4418914.741,74069.60611,57380.6958,37946.00283,617.5157371,8101.870347,107352.2455,8177.229689,2016
New Hampshire,19-64,Male,Hispanic,14491440.99,242904.7377,188174.9289,124440.5681,2025.088373,26569.36893,352052.2168,26816.50324,2016
New Hampshire,19-64,Male,Asian,10624890.59,178093.8323,137966.82,91237.81562,1484.762103,19480.23238,258119.002,19661.42727,2016
New Hampshire,19-64,Male,AmericanIndian,324920.2016,5446.294567,4219.168809,2790.147267,45.4055689,595.7257608,7893.547462,601.2668889,2016
New Hampshire,19-64,Male,OtherPacific_Islander,129968.0806,2178.517827,1687.667523,1116.058907,18.16222756,238.2903043,3157.418985,240.5067556,2016
New Hampshire,19-64,Male,TwoOrMore_Races,7505656.656,125809.4045,97462.79948,64452.40186,1048.868642,13761.26507,182340.9464,13889.26513,2016
New Hampshire,19-64,Female,NonHispanic_White,382962346.2,6419193.807,4972860.346,3288565.433,53516.59612,702143.2769,9303611.907,708674.2448,2016
New Hampshire,19-64,Female,AfricanAmerican,4429192.881,74241.88772,57514.15997,38034.26303,618.9520429,8120.714827,107601.9406,8196.249451,2016
New Hampshire,19-64,Female,Hispanic,14525147.24,243469.72,188612.6128,124730.0096,2029.798611,26631.16774,352871.0699,26878.87688,2016
New Hampshire,19-64,Female,Asian,10649603.47,178508.0683,138287.7229,91450.02949,1488.215574,19525.54227,258719.3718,19707.15861,2016
New Hampshire,19-64,Female,AmericanIndian,325675.9471,5458.962332,4228.982351,2796.636987,45.51117962,597.1113844,7911.907396,602.6654008,2016
New Hampshire,19-64,Female,OtherPacific_Islander,130270.3788,2183.584933,1691.59294,1118.654795,18.20447185,238.8445537,3164.762958,241.0661603,2016
New Hampshire,19-64,Female,TwoOrMore_Races,7523114.378,126102.0299,97689.4923,64602.31441,1051.308249,13793.27298,182765.0608,13921.57076,2016
New Hampshire,65+,Male,NonHispanic_White,103890121.4,1677866.978,1299820.26,859574.5062,13988.3188,183528.1896,2431804.315,185235.2725,2016
New Hampshire,65+,Male,AfricanAmerican,1201552.556,19405.55396,15033.21331,9941.502921,161.7834303,2122.615341,28125.29865,2142.358794,2016
New Hampshire,65+,Male,Hispanic,3940385.588,63638.80196,49300.0966,32602.28164,530.5544847,6960.92972,92234.43528,7025.676632,2016
New Hampshire,65+,Male,Asian,2889027.101,46658.94225,36146.03495,23903.46658,388.9939832,5103.641297,67624.79896,5151.112687,2016
New Hampshire,65+,Male,AmericanIndian,88349.45264,1426.878968,1105.383332,730.9928618,11.89584046,156.0746574,2068.036665,157.5263819,2016
New Hampshire,65+,Male,OtherPacific_Islander,35339.78106,570.7515871,442.1533327,292.3971447,4.758336186,62.42986296,827.2146662,63.01055275,2016
New Hampshire,65+,Male,TwoOrMore_Races,2040872.356,32960.90416,25534.35496,16885.93511,274.7939147,3605.324586,47771.64697,3638.859421,2016
New Hampshire,65+,Female,NonHispanic_White,104131763.8,1681769.6,1302843.566,861573.8266,14020.85482,183955.0656,2437460.551,185666.119,2016
New Hampshire,65+,Female,AfricanAmerican,1204347.297,19450.69016,15068.17969,9964.62628,162.1597292,2127.552421,28190.71646,2147.341796,2016
New Hampshire,65+,Female,Hispanic,3949550.696,63786.82213,49414.76576,32678.11265,531.7885237,6977.120439,92448.96723,7042.017948,2016
New Hampshire,65+,Female,Asian,2895746.811,46767.46824,36230.10853,23959.06466,389.8987606,5115.512071,67782.09032,5163.093877,2016
New Hampshire,65+,Female,AmericanIndian,88554.94834,1430.197806,1107.954389,732.6931088,11.9235095,156.437678,2072.846799,157.8927791,2016
New Hampshire,65+,Female,OtherPacific_Islander,35421.97934,572.0791222,443.1817557,293.0772435,4.7694038,62.5750712,829.1387195,63.15711164,2016
New Hampshire,65+,Female,TwoOrMore_Races,2045619.307,33037.56931,25593.74639,16925.21081,275.4330694,3613.710362,47882.76105,3647.323197,2016
New Jersey,0-18,Male,NonHispanic_White,38757832.95,34712594.49,14359266.28,3491198.17,2590715.247,1520862.548,1149528.105,58640.03406,2016
New Jersey,0-18,Male,AfricanAmerican,8658090.668,7754427.105,3207708.478,779896.8103,578738.4328,339744.6357,256792.4416,13099.56448,2016
New Jersey,0-18,Male,Hispanic,13937549.75,12482857.68,5163678.483,1255455.852,931636.7787,546911.3161,413377.2176,21087.3088,2016
New Jersey,0-18,Male,Asian,6612816.156,5922622.297,2449961.228,595664.151,442024.8073,259487.7903,196131.1416,10005.09407,2016
New Jersey,0-18,Male,AmericanIndian,65080.52386,58287.92947,24111.47632,5862.273209,4350.220139,2553.76846,1930.239271,98.46588019,2016
New Jersey,0-18,Male,OtherPacific_Islander,21428.95298,19192.36702,7939.144642,1930.260691,1432.389558,840.8749807,635.5665894,32.42169226,2016
New Jersey,0-18,Male,TwoOrMore_Races,1493677.389,1337779.064,553387.7858,134546.3193,99842.85733,58612.10051,44301.34523,2259.912031,2016
New Jersey,0-18,Female,NonHispanic_White,40984656.55,36706999.72,15184275.07,3691784.268,2739564.278,1608243.404,1215574.014,62009.18558,2016
New Jersey,0-18,Female,AfricanAmerican,9155539.549,8199956.176,3392006.732,824705.6268,611989.7347,359264.5964,271546.4004,13852.19735,2016
New Jersey,0-18,Female,Hispanic,14738328.91,13200057.79,5460356.606,1327587.818,985163.785,578333.9973,437127.7237,22298.87595,2016
New Jersey,0-18,Female,Asian,6992754.196,6262905.386,2590723.264,629887.9166,467421.2549,274396.6098,207399.8174,10579.93476,2016
New Jersey,0-18,Female,AmericanIndian,68819.71244,61636.8509,25496.79641,6199.088954,4600.161174,2700.49472,2041.140786,104.1232178,2016
New Jersey,0-18,Female,OtherPacific_Islander,22660.14922,20295.06066,8395.286622,2041.163436,1514.687216,889.1872859,672.0829417,34.28447415,2016
New Jersey,0-18,Female,TwoOrMore_Races,1579496.327,1414640.895,585182.5712,142276.6514,105579.3089,61979.64711,46846.67023,2389.754828,2016
